DAC,ADC0,ADC1,ADC2,ADC3
2532,24079,6057,6037,-3
2536,24079,6057,6037,-4
2540,24079,6057,6038,-4
2544,24081,6058,6039,-4
2548,24082,6060,6041,-3
2552,24082,6059,6040,-4
2556,24084,6061,6041,-3
2560,24081,6060,6041,-4
2564,24081,6061,6042,-4
2568,24081,6060,6043,-4
2572,24084,6061,6041,-4
2576,24082,6061,6043,-4
2580,24083,6062,6043,-3
2584,24082,6062,6043,-3
2588,24082,6063,6043,-4
2592,24083,6063,6043,-3
2596,24082,6063,6044,-4
2600,24082,6065,6045,-4
2604,24083,6064,6045,-3
2608,24083,6064,6046,-4
2612,24082,6064,6044,-3
2616,24082,6065,6045,-4
2620,24081,6065,6045,-4
2624,24080,6065,6046,-4
2628,24082,6065,6045,-3
2632,24084,6067,6048,-4
2636,24082,6065,6047,-4
2640,24081,6065,6046,-4
2644,24082,6067,6048,-3
2648,24083,6065,6047,-3
2652,24080,6064,6046,-4
2656,24080,6066,6046,-4
2660,24080,6066,6047,-4
2664,24082,6068,6049,-4
2668,24082,6067,6048,-4
2672,24081,6066,6047,-4
2676,24080,6067,6047,-4
2680,24079,6066,6048,-3
2684,24079,6066,6047,-3
2688,24080,6067,6049,-4
2692,24080,6068,6049,-4
2696,24080,6067,6048,-4
2700,24081,6069,6049,-4
2704,24080,6068,6049,-3
2708,24079,6067,6049,-3
2712,24079,6068,6049,-3
2716,24080,6069,6050,-4
2720,24079,6069,6049,-3
2724,24080,6069,6050,-4
2728,24079,6070,6050,-4
2732,24079,6069,6050,-4
2736,24078,6069,6049,-4
2740,24079,6069,6049,-3
2744,24078,6068,6050,-4
2748,24078,6070,6051,-3
2752,24077,6070,6050,-4
2756,24077,6070,6050,-3
2760,24078,6069,6050,-4
2764,24077,6068,6050,-4
2768,24077,6068,6050,-4
2772,24075,6067,6049,-4
2776,24075,6068,6050,-4
2780,24076,6068,6049,-3
2784,24074,6068,6049,-4
