Index,deltaT_us,distance_cm,timestamp_ms
874,5737.0,98.39,50003.0
875,5735.0,98.36,50061.0
876,5708.0,97.89,50118.0
877,5715.0,98.01,50176.0
878,5741.0,98.46,50232.0
879,5719.0,98.08,50289.0
880,5734.0,98.34,50347.0
881,5708.0,97.89,50404.0
882,5736.0,98.37,50461.0
883,5758.0,98.75,50519.0
884,5734.0,98.34,50576.0
885,5741.0,98.46,50632.0
886,5741.0,98.46,50690.0
887,5766.0,98.89,50747.0
888,5785.0,99.21,50804.0
889,5784.0,99.2,50862.0
890,5735.0,98.36,50919.0
891,5785.0,99.21,50976.0
892,5707.0,97.88,51034.0
893,5735.0,98.36,51091.0
894,5740.0,98.44,51147.0
895,5764.0,98.85,51205.0
896,5791.0,99.32,51262.0
897,5715.0,98.01,51319.0
898,5760.0,98.78,51377.0
899,5708.0,97.89,51434.0
900,5709.0,97.91,51491.0
901,5735.0,98.36,51549.0
902,5741.0,98.46,51605.0
903,5740.0,98.44,51662.0
904,5765.0,98.87,51720.0
905,5785.0,99.21,51777.0
906,5735.0,98.36,51834.0
907,5760.0,98.78,51892.0
908,5735.0,98.36,51949.0
909,5786.0,99.23,52006.0
910,5709.0,97.91,52064.0
911,5786.0,99.23,52121.0
912,5767.0,98.9,52177.0
913,5741.0,98.46,52235.0
914,5743.0,98.49,52292.0
915,5736.0,98.37,52349.0
916,5713.0,97.98,52407.0
917,5737.0,98.39,52464.0
918,5786.0,99.23,52521.0
919,5710.0,97.93,52579.0
920,5716.0,98.03,52635.0
921,5720.0,98.1,52692.0
922,5737.0,98.39,52750.0
923,5711.0,97.94,52807.0
924,5736.0,98.37,52865.0
925,5738.0,98.41,52922.0
926,5716.0,98.03,52979.0
927,5765.0,98.87,53036.0
928,5742.0,98.48,53093.0
929,5721.0,98.12,53150.0
930,5710.0,97.93,53208.0
931,5762.0,98.82,53265.0
932,5787.0,99.25,53322.0
933,5711.0,97.94,53380.0
934,5712.0,97.96,53437.0
935,5794.0,99.37,53493.0
936,5721.0,98.12,53551.0
937,5721.0,98.12,53608.0
938,5737.0,98.39,53665.0
939,5737.0,98.39,53723.0
940,5737.0,98.39,53780.0
941,5738.0,98.41,53837.0
942,5737.0,98.39,53895.0
943,5767.0,98.9,53951.0
944,5719.0,98.08,54008.0
945,5793.0,99.35,54066.0
946,5762.0,98.82,54123.0
947,5712.0,97.96,54180.0
948,5738.0,98.41,54238.0
949,5711.0,97.94,54295.0
950,5786.0,99.23,54352.0
951,5760.0,98.78,54410.0
952,5716.0,98.03,54466.0
953,5719.0,98.08,54523.0
954,5710.0,97.93,54581.0
955,5737.0,98.39,54638.0
956,5714.0,98.0,54695.0
957,5711.0,97.94,54753.0
958,5718.0,98.06,54810.0
959,5768.0,98.92,54866.0
960,5743.0,98.49,54924.0
961,5737.0,98.39,54981.0
962,5736.0,98.37,55038.0
963,5709.0,97.91,55096.0
964,5710.0,97.93,55153.0
965,5709.0,97.91,55211.0
966,5717.0,98.05,55267.0
967,5715.0,98.01,55324.0
968,5761.0,98.8,55382.0
969,5710.0,97.93,55439.0
970,5708.0,97.89,55496.0
971,5758.0,98.75,55554.0
972,5785.0,99.21,55611.0
973,5710.0,97.93,55668.0
974,5764.0,98.85,55725.0
975,5741.0,98.46,55782.0
976,5764.0,98.85,55839.0
977,5760.0,98.78,55897.0
978,5758.0,98.75,55954.0
979,5710.0,97.93,56011.0
980,5734.0,98.34,56069.0
981,5758.0,98.75,56126.0
982,5785.0,99.21,56183.0
983,5741.0,98.46,56240.0
984,5766.0,98.89,56297.0
985,5791.0,99.32,56354.0
986,5759.0,98.77,56412.0
987,5709.0,97.91,56469.0
988,5708.0,97.89,56526.0
989,5784.0,99.2,56584.0
990,5760.0,98.78,56641.0
991,5757.0,98.73,56698.0
992,5741.0,98.46,56755.0
993,5741.0,98.46,56812.0
994,5709.0,97.91,56869.0
995,5708.0,97.89,56927.0
996,5708.0,97.89,56984.0
997,5708.0,97.89,57041.0
998,5784.0,99.2,57099.0
999,5764.0,98.85,57155.0
1000,5714.0,98.0,57212.0
1001,5714.0,98.0,57270.0
1002,5757.0,98.73,57327.0
1003,5735.0,98.36,57384.0
1004,5759.0,98.77,57442.0
1005,5758.0,98.75,57499.0
1006,5709.0,97.91,57556.0
1007,5784.0,99.2,57614.0
1008,5785.0,99.21,57671.0
1009,5709.0,97.91,57729.0
1010,5734.0,98.34,57786.0
1011,5740.0,98.44,57842.0
1012,5740.0,98.44,57900.0
1013,5741.0,98.46,57957.0
1014,5741.0,98.46,58014.0
1015,5789.0,99.28,58072.0
1016,5781.0,99.14,58129.0
1017,5708.0,97.89,58186.0
1018,5758.0,98.75,58244.0
1019,5734.0,98.34,58301.0
1020,5758.0,98.75,58358.0
1021,5733.0,98.32,58416.0
1022,5709.0,97.91,58473.0
1023,5784.0,99.2,58530.0
1024,5734.0,98.34,58588.0
1025,5790.0,99.3,58645.0
1026,5718.0,98.06,58701.0
1027,5787.0,99.25,58759.0
1028,5791.0,99.32,58816.0
1029,5790.0,99.3,58873.0
1030,5715.0,98.01,58931.0
1031,5758.0,98.75,58988.0
1032,5710.0,97.93,59045.0
1033,5708.0,97.89,59103.0
1034,5758.0,98.75,59160.0
1035,5759.0,98.77,59217.0
1036,5708.0,97.89,59275.0
1037,5735.0,98.36,59332.0
1038,5713.0,97.98,59388.0
1039,5764.0,98.85,59446.0
1040,5714.0,98.0,59503.0
1041,5790.0,99.3,59560.0
1042,5740.0,98.44,59618.0
1043,5733.0,98.32,59675.0
1044,5708.0,97.89,59732.0
1045,5734.0,98.34,59790.0
1046,5707.0,97.88,59847.0
1047,5707.0,97.88,59905.0
1048,5708.0,97.89,59962.0
1049,5741.0,98.46,60018.0
1050,5765.0,98.87,60076.0
1051,5715.0,98.01,60133.0
1052,5714.0,98.0,60190.0
1053,5759.0,98.77,60248.0
1054,5734.0,98.34,60305.0
1055,5734.0,98.34,60362.0
1056,5734.0,98.34,60420.0
1057,5734.0,98.34,60477.0
1058,5735.0,98.36,60534.0
1059,5784.0,99.2,60592.0
1060,5735.0,98.36,60649.0
1061,5715.0,98.01,60706.0
1062,5764.0,98.85,60763.0
1063,5741.0,98.46,60820.0
1064,5764.0,98.85,60877.0
1065,5741.0,98.46,60935.0
1066,5758.0,98.75,60992.0
1067,5709.0,97.91,61049.0
1068,5709.0,97.91,61107.0
1069,5711.0,97.94,61164.0
1070,5758.0,98.75,61221.0
1071,5711.0,97.94,61279.0
1072,5710.0,97.93,61336.0
1073,5714.0,98.0,61392.0
1074,5764.0,98.85,61450.0
1075,5715.0,98.01,61507.0
1076,5764.0,98.85,61564.0
1077,5711.0,97.94,61622.0
1078,5735.0,98.36,61679.0
1079,5758.0,98.75,61736.0
1080,5758.0,98.75,61794.0
1081,5710.0,97.93,61851.0
1082,5735.0,98.36,61908.0
1083,5736.0,98.37,61966.0
1084,5714.0,98.0,62023.0
1085,5740.0,98.44,62080.0
1086,5741.0,98.46,62137.0
1087,5741.0,98.46,62194.0
1088,5715.0,98.01,62252.0
1089,5785.0,99.21,62309.0
1090,5711.0,97.94,62366.0
1091,5708.0,97.89,62424.0
1092,5735.0,98.36,62481.0
1093,5735.0,98.36,62538.0
1094,5784.0,99.2,62596.0
1095,5710.0,97.93,62653.0
1096,5714.0,98.0,62709.0
1097,5741.0,98.46,62767.0
1098,5741.0,98.46,62824.0
1099,5719.0,98.08,62881.0
1100,5709.0,97.91,62939.0
1101,5736.0,98.37,62996.0
1102,5708.0,97.89,63053.0
1103,5737.0,98.39,63111.0
1104,5735.0,98.36,63168.0
1105,5709.0,97.91,63225.0
1106,5759.0,98.77,63283.0
1107,5741.0,98.46,63339.0
1108,5741.0,98.46,63396.0
1109,5788.0,99.26,63454.0
1110,5741.0,98.46,63511.0
1111,5742.0,98.48,63568.0
1112,5709.0,97.91,63626.0
1113,5734.0,98.34,63683.0
1114,5707.0,97.88,63740.0
1115,5785.0,99.21,63798.0
1116,5735.0,98.36,63855.0
1117,5785.0,99.21,63912.0
1118,5758.0,98.75,63970.0
1119,5710.0,97.93,64027.0
1120,5715.0,98.01,64084.0
1121,5715.0,98.01,64141.0
1122,5740.0,98.44,64198.0
1123,5741.0,98.46,64256.0
1124,5760.0,98.78,64313.0
1125,5785.0,99.21,64370.0
1126,5734.0,98.34,64428.0
1127,5709.0,97.91,64485.0
1128,5758.0,98.75,64542.0
1129,5735.0,98.36,64600.0
1130,5709.0,97.91,64657.0
1131,5736.0,98.37,64714.0
1132,5741.0,98.46,64772.0
1133,5764.0,98.85,64828.0
1134,5715.0,98.01,64885.0
1135,5716.0,98.03,64943.0
1136,5735.0,98.36,65000.0
1137,5713.0,97.98,65057.0
1138,5759.0,98.77,65115.0
1139,5759.0,98.77,65172.0
1140,5737.0,98.39,65229.0
1141,5785.0,99.21,65287.0
1142,5785.0,99.21,65344.0
1143,5737.0,98.39,65401.0
1144,5735.0,98.36,65459.0
1145,5716.0,98.03,65515.0
1146,5765.0,98.87,65572.0
1147,5742.0,98.48,65630.0
1148,5765.0,98.87,65687.0
1149,5791.0,99.32,65744.0
1150,5710.0,97.93,65802.0
1151,5761.0,98.8,65859.0
1152,5713.0,97.98,65916.0
1153,5759.0,98.77,65974.0
1154,5709.0,97.91,66031.0
1155,5735.0,98.36,66088.0
1156,5710.0,97.93,66146.0
1157,5736.0,98.37,66203.0
1158,5716.0,98.03,66259.0
1159,5717.0,98.05,66317.0
1160,5715.0,98.01,66374.0
1161,5735.0,98.36,66432.0
1162,5736.0,98.37,66489.0
1163,5759.0,98.77,66546.0
1164,5735.0,98.36,66604.0
1165,5710.0,97.93,66661.0
1166,5736.0,98.37,66718.0
1167,5786.0,99.23,66776.0
1168,5711.0,97.94,66833.0
1169,5765.0,98.87,66890.0
1170,5765.0,98.87,66947.0
1171,5765.0,98.87,67004.0
1172,5742.0,98.48,67061.0
1173,5764.0,98.85,67119.0
1174,5739.0,98.42,67176.0
1175,5711.0,97.94,67233.0
1176,5736.0,98.37,67291.0
1177,5784.0,99.2,67348.0
1178,5709.0,97.91,67405.0
1179,5735.0,98.36,67463.0
1180,5710.0,97.93,67520.0
1181,5709.0,97.91,67577.0
1182,5741.0,98.46,67634.0
1183,5741.0,98.46,67691.0
1184,5791.0,99.32,67748.0
1185,5741.0,98.46,67806.0
1186,5766.0,98.89,67863.0
1187,5760.0,98.78,67920.0
1188,5707.0,97.88,67978.0
1189,5708.0,97.89,68035.0
1190,5735.0,98.36,68092.0
1191,5785.0,99.21,68150.0
1192,5735.0,98.36,68207.0
1193,5708.0,97.89,68264.0
1194,5741.0,98.46,68322.0
1195,5715.0,98.01,68378.0
1196,5715.0,98.01,68435.0
1197,5742.0,98.48,68493.0
1198,5710.0,97.93,68550.0
1199,5735.0,98.36,68608.0
1200,5735.0,98.36,68665.0
1201,5709.0,97.91,68722.0
1202,5785.0,99.21,68780.0
1203,5709.0,97.91,68837.0
1204,5710.0,97.93,68894.0
1205,5716.0,98.03,68951.0
1206,5741.0,98.46,69008.0
1207,5717.0,98.05,69065.0
1208,5716.0,98.03,69123.0
1209,5785.0,99.21,69180.0
1210,5735.0,98.36,69237.0
1211,5760.0,98.78,69295.0
1212,5736.0,98.37,69352.0
1213,5735.0,98.36,69409.0
1214,5710.0,97.93,69467.0
1215,5785.0,99.21,69524.0
1216,5760.0,98.78,69581.0
1217,5715.0,98.01,69639.0
1218,5716.0,98.03,69695.0
1219,5716.0,98.03,69752.0
1220,5741.0,98.46,69810.0
1221,5710.0,97.93,69867.0
1222,5709.0,97.91,69924.0
1223,5711.0,97.94,69982.0
1224,5737.0,98.39,70039.0
1225,5709.0,97.91,70096.0
1226,5709.0,97.91,70154.0
1227,5715.0,98.01,70210.0
1228,5715.0,98.01,70267.0
1229,5715.0,98.01,70325.0
1230,5716.0,98.03,70382.0
1231,5761.0,98.8,70439.0
1232,5761.0,98.8,70497.0
1233,5710.0,97.93,70554.0
1234,5735.0,98.36,70611.0
1235,5736.0,98.37,70669.0
1236,5736.0,98.37,70726.0
1237,5735.0,98.36,70784.0
1238,5717.0,98.05,70840.0
1239,5743.0,98.49,70897.0
1240,5716.0,98.03,70955.0
1241,5765.0,98.87,71012.0
1242,5715.0,98.01,71069.0
1243,5710.0,97.93,71127.0
1244,5715.0,98.01,71184.0
1245,5712.0,97.96,71241.0
1246,5736.0,98.37,71299.0
1247,5712.0,97.96,71356.0
1248,5760.0,98.78,71413.0
1249,5716.0,98.03,71470.0
1250,5717.0,98.05,71527.0
1251,5721.0,98.12,71584.0
1252,5717.0,98.05,71642.0
1253,5762.0,98.82,71699.0
1254,5712.0,97.96,71756.0
1255,5762.0,98.82,71814.0
1256,5736.0,98.37,71871.0
1257,5736.0,98.37,71928.0
1258,5711.0,97.94,71986.0
1259,5736.0,98.37,72043.0
1260,5743.0,98.49,72100.0
1261,5718.0,98.06,72157.0
1262,5743.0,98.49,72214.0
1263,5766.0,98.89,72271.0
1264,5766.0,98.89,72329.0
1265,5736.0,98.37,72386.0
1266,5736.0,98.37,72443.0
1267,5738.0,98.41,72501.0
1268,5711.0,97.94,72558.0
1269,5710.0,97.93,72615.0
1270,5785.0,99.21,72673.0
1271,5760.0,98.78,72730.0
1272,5786.0,99.23,72787.0
1273,5761.0,98.8,72845.0
1274,5743.0,98.49,72901.0
1275,5742.0,98.48,72958.0
1276,5716.0,98.03,73016.0
1277,5767.0,98.9,73073.0
1278,5711.0,97.94,73131.0
1279,5711.0,97.94,73188.0
1280,5710.0,97.93,73245.0
1281,5710.0,97.93,73303.0
1282,5712.0,97.96,73360.0
1283,5737.0,98.39,73417.0
1284,5761.0,98.8,73475.0
1285,5768.0,98.92,73531.0
1286,5743.0,98.49,73588.0
1287,5743.0,98.49,73646.0
1288,5742.0,98.48,73703.0
1289,5737.0,98.39,73760.0
1290,5712.0,97.96,73818.0
1291,5711.0,97.94,73875.0
1292,5737.0,98.39,73932.0
1293,5737.0,98.39,73990.0
1294,5712.0,97.96,74047.0
1295,5710.0,97.93,74104.0
1296,5743.0,98.49,74161.0
1297,5716.0,98.03,74218.0
1298,5743.0,98.49,74275.0
1299,5743.0,98.49,74333.0
1300,5736.0,98.37,74390.0
1301,5762.0,98.82,74447.0
1302,5786.0,99.23,74505.0
1303,5736.0,98.37,74562.0
1304,5761.0,98.8,74619.0
1305,5714.0,98.0,74677.0
1306,5737.0,98.39,74734.0
1307,5761.0,98.8,74791.0
1308,5760.0,98.78,74849.0
1309,5765.0,98.87,74906.0
1310,5717.0,98.05,74962.0
1311,5717.0,98.05,75020.0
1312,5742.0,98.48,75077.0
1313,5712.0,97.96,75134.0
1314,5737.0,98.39,75192.0
1315,5737.0,98.39,75249.0
1316,5762.0,98.82,75307.0
1317,5762.0,98.82,75364.0
1318,5711.0,97.94,75421.0
1319,5711.0,97.94,75479.0
1320,5716.0,98.03,75536.0
1321,5743.0,98.49,75592.0
1322,5742.0,98.48,75650.0
1323,5717.0,98.05,75707.0
1324,5711.0,97.94,75764.0
1325,5736.0,98.37,75822.0
1326,5737.0,98.39,75879.0
1327,5760.0,98.78,75936.0
1328,5760.0,98.78,75994.0
1329,5737.0,98.39,76051.0
1330,5716.0,98.03,76108.0
1331,5762.0,98.82,76166.0
1332,5717.0,98.05,76223.0
1333,5717.0,98.05,76279.0
1334,5717.0,98.05,76337.0
1335,5768.0,98.92,76394.0
1336,5711.0,97.94,76451.0
1337,5737.0,98.39,76509.0
1338,5710.0,97.93,76566.0
1339,5711.0,97.94,76623.0
1340,5760.0,98.78,76681.0
1341,5736.0,98.37,76738.0
1342,5710.0,97.93,76795.0
1343,5717.0,98.05,76852.0
1344,5742.0,98.48,76909.0
1345,5717.0,98.05,76966.0
1346,5742.0,98.48,77024.0
1347,5711.0,97.94,77081.0
1348,5714.0,98.0,77138.0
1349,5759.0,98.77,77196.0
1350,5709.0,97.91,77253.0
1351,5761.0,98.8,77310.0
1352,5710.0,97.93,77368.0
1353,5735.0,98.36,77425.0
1354,5720.0,98.1,77481.0
1355,5742.0,98.48,77539.0
1356,5742.0,98.48,77596.0
1357,5715.0,98.01,77654.0
1358,5786.0,99.23,77711.0
1359,5759.0,98.77,77768.0
1360,5710.0,97.93,77826.0
1361,5710.0,97.93,77883.0
1362,5713.0,97.98,77940.0
1363,5710.0,97.93,77998.0
1364,5759.0,98.77,78055.0
1365,5716.0,98.03,78111.0
1366,5717.0,98.05,78169.0
1367,5715.0,98.01,78226.0
1368,5791.0,99.32,78283.0
1369,5709.0,97.91,78341.0
1370,5710.0,97.93,78398.0
1371,5758.0,98.75,78455.0
1372,5735.0,98.36,78513.0
1373,5735.0,98.36,78570.0
1374,5784.0,99.2,78627.0
1375,5708.0,97.89,78685.0
1376,5735.0,98.36,78742.0
1377,5766.0,98.89,78798.0
1378,5715.0,98.01,78856.0
1379,5715.0,98.01,78913.0
1380,5714.0,98.0,78970.0
1381,5735.0,98.36,79028.0
1382,5709.0,97.91,79085.0
1383,5735.0,98.36,79142.0
1384,5708.0,97.89,79200.0
1385,5711.0,97.94,79257.0
1386,5736.0,98.37,79314.0
1387,5784.0,99.2,79372.0
1388,5741.0,98.46,79428.0
1389,5715.0,98.01,79485.0
1390,5715.0,98.01,79543.0
1391,5740.0,98.44,79600.0
1392,5735.0,98.36,79657.0
1393,5708.0,97.89,79715.0
1394,5784.0,99.2,79772.0
1395,5708.0,97.89,79830.0
1396,5710.0,97.93,79887.0
1397,5735.0,98.36,79944.0
1398,5709.0,97.91,80002.0
1399,5742.0,98.48,80058.0
1400,5766.0,98.89,80115.0
1401,5790.0,99.3,80173.0
1402,5766.0,98.89,80230.0
1403,5719.0,98.08,80287.0
1404,5709.0,97.91,80345.0
1405,5735.0,98.36,80402.0
1406,5714.0,98.0,80459.0
1407,5709.0,97.91,80517.0
1408,5735.0,98.36,80574.0
1409,5735.0,98.36,80631.0
1410,5720.0,98.1,80689.0
1411,5716.0,98.03,80745.0
1412,5741.0,98.46,80802.0
1413,5715.0,98.01,80860.0
1414,5758.0,98.75,80917.0
1415,5735.0,98.36,80974.0
1416,5760.0,98.78,81032.0
1417,5784.0,99.2,81089.0
1418,5736.0,98.37,81146.0
1419,5735.0,98.36,81204.0
1420,5709.0,97.91,81261.0
1421,5709.0,97.91,81318.0
1422,5715.0,98.01,81375.0
1423,5741.0,98.46,81432.0
1424,5715.0,98.01,81489.0
1425,5764.0,98.85,81547.0
1426,5758.0,98.75,81604.0
1427,5709.0,97.91,81661.0
1428,5735.0,98.36,81719.0
1429,5734.0,98.34,81776.0
1430,5708.0,97.89,81833.0
1431,5735.0,98.36,81891.0
1432,5735.0,98.36,81948.0
1433,5714.0,98.0,82006.0
1434,5714.0,98.0,82062.0
1435,5740.0,98.44,82119.0
1436,5740.0,98.44,82177.0
1437,5735.0,98.36,82234.0
1438,5708.0,97.89,82291.0
1439,5734.0,98.34,82349.0
1440,5708.0,97.89,82406.0
1441,5734.0,98.34,82463.0
1442,5733.0,98.32,82521.0
1443,5758.0,98.75,82578.0
1444,5740.0,98.44,82635.0
1445,5740.0,98.44,82692.0
1446,5790.0,99.3,82749.0
1447,5763.0,98.84,82806.0
1448,5717.0,98.05,82864.0
1449,5734.0,98.34,82921.0
1450,5734.0,98.34,82978.0
1451,5757.0,98.73,83036.0
1452,5734.0,98.34,83093.0
1453,5712.0,97.96,83150.0
1454,5708.0,97.89,83208.0
1455,5757.0,98.73,83265.0
1456,5714.0,98.0,83322.0
1457,5714.0,98.0,83379.0
1458,5716.0,98.03,83436.0
1459,5739.0,98.42,83493.0
1460,5707.0,97.88,83551.0
1461,5784.0,99.2,83608.0
1462,5707.0,97.88,83665.0
1463,5781.0,99.14,83723.0
1464,5734.0,98.34,83780.0
1465,5734.0,98.34,83837.0
1466,5759.0,98.77,83895.0
1467,5734.0,98.34,83952.0
1468,5759.0,98.77,84009.0
1469,5765.0,98.87,84066.0
1470,5764.0,98.85,84123.0
1471,5713.0,97.98,84180.0
1472,5714.0,98.0,84238.0
1473,5734.0,98.34,84295.0
1474,5733.0,98.32,84353.0
1475,5712.0,97.96,84410.0
1476,5710.0,97.93,84467.0
1477,5706.0,97.86,84525.0
1478,5784.0,99.2,84582.0
1479,5785.0,99.21,84639.0
1480,5716.0,98.03,84697.0
1481,5741.0,98.46,84753.0
1482,5715.0,98.01,84810.0
1483,5742.0,98.48,84868.0
1484,5710.0,97.93,84925.0
1485,5736.0,98.37,84982.0
1486,5760.0,98.78,85040.0
1487,5711.0,97.94,85097.0
1488,5736.0,98.37,85154.0
1489,5736.0,98.37,85212.0
1490,5736.0,98.37,85269.0
1491,5736.0,98.37,85326.0
1492,5742.0,98.48,85383.0
1493,5768.0,98.92,85440.0
1494,5792.0,99.33,85497.0
1495,5742.0,98.48,85555.0
1496,5743.0,98.49,85612.0
1497,5736.0,98.37,85669.0
1498,5711.0,97.94,85727.0
1499,5737.0,98.39,85784.0
1500,5736.0,98.37,85841.0
1501,5709.0,97.91,85899.0
1502,5736.0,98.37,85956.0
1503,5735.0,98.36,86013.0
1504,5742.0,98.48,86071.0
1505,5717.0,98.05,86127.0
1506,5743.0,98.49,86184.0
1507,5715.0,98.01,86242.0
1508,5710.0,97.93,86299.0
1509,5711.0,97.94,86356.0
1510,5737.0,98.39,86414.0
1511,5786.0,99.23,86471.0
1512,5735.0,98.36,86529.0
1513,5759.0,98.77,86586.0
1514,5761.0,98.8,86643.0
1515,5736.0,98.37,86701.0
1516,5759.0,98.77,86758.0
1517,5767.0,98.9,86814.0
1518,5718.0,98.06,86872.0
1519,5742.0,98.48,86929.0
1520,5718.0,98.06,86986.0
1521,5736.0,98.37,87044.0
1522,5735.0,98.36,87101.0
1523,5711.0,97.94,87158.0
1524,5711.0,97.94,87216.0
1525,5736.0,98.37,87273.0
1526,5760.0,98.78,87330.0
1527,5736.0,98.37,87388.0
1528,5743.0,98.49,87444.0
1529,5765.0,98.87,87501.0
1530,5742.0,98.48,87559.0
1531,5715.0,98.01,87616.0
1532,5712.0,97.96,87673.0
1533,5735.0,98.36,87731.0
1534,5735.0,98.36,87788.0
1535,5759.0,98.77,87845.0
1536,5710.0,97.93,87903.0
1537,5709.0,97.91,87960.0
1538,5710.0,97.93,88017.0
1539,5759.0,98.77,88075.0
1540,5742.0,98.48,88131.0
1541,5742.0,98.48,88188.0
1542,5791.0,99.32,88246.0
1543,5741.0,98.46,88303.0
1544,5709.0,97.91,88360.0
1545,5734.0,98.34,88418.0
1546,5784.0,99.2,88475.0
1547,5733.0,98.32,88532.0
1548,5708.0,97.89,88590.0
1549,5734.0,98.34,88647.0
1550,5707.0,97.88,88705.0
1551,5760.0,98.78,88762.0
1552,5740.0,98.44,88818.0
1553,5764.0,98.85,88876.0
1554,5742.0,98.48,88933.0
1555,5714.0,98.0,88990.0
1556,5758.0,98.75,89048.0
1557,5734.0,98.34,89105.0
1558,5785.0,99.21,89162.0
1559,5758.0,98.75,89220.0
1560,5735.0,98.36,89277.0
1561,5708.0,97.89,89334.0
1562,5734.0,98.34,89392.0
1563,5710.0,97.93,89449.0
1564,5714.0,98.0,89505.0
1565,5714.0,98.0,89563.0
1566,5741.0,98.46,89620.0
1567,5764.0,98.85,89677.0
1568,5736.0,98.37,89735.0
1569,5758.0,98.75,89792.0
1570,5735.0,98.36,89849.0
1571,5757.0,98.73,89907.0
1572,5734.0,98.34,89964.0
1573,5785.0,99.21,90021.0
1574,5735.0,98.36,90079.0
1575,5709.0,97.91,90136.0
1576,5784.0,99.2,90193.0
1577,5785.0,99.21,90251.0
1578,5715.0,98.01,90307.0
1579,5741.0,98.46,90364.0
1580,5718.0,98.06,90422.0
1581,5715.0,98.01,90479.0
1582,5735.0,98.36,90536.0
1583,5710.0,97.93,90594.0
1584,5736.0,98.37,90651.0
1585,5709.0,97.91,90708.0
1586,5736.0,98.37,90766.0
1587,5735.0,98.36,90823.0
1588,5734.0,98.34,90881.0
1589,5720.0,98.1,90937.0
1590,5741.0,98.46,90994.0
1591,5715.0,98.01,91052.0
1592,5759.0,98.77,91109.0
1593,5735.0,98.36,91166.0
1594,5711.0,97.94,91224.0
1595,5711.0,97.94,91281.0
1596,5735.0,98.36,91338.0
1597,5709.0,97.91,91396.0
1598,5710.0,97.93,91453.0
1599,5765.0,98.87,91510.0
1600,5742.0,98.48,91567.0
1601,5717.0,98.05,91624.0
1602,5765.0,98.87,91681.0
1603,5791.0,99.32,91739.0
1604,5736.0,98.37,91796.0
1605,5710.0,97.93,91853.0
1606,5710.0,97.93,91911.0
1607,5710.0,97.93,91968.0
1608,5736.0,98.37,92025.0
1609,5736.0,98.37,92083.0
1610,5710.0,97.93,92140.0
1611,5716.0,98.03,92196.0
1612,5741.0,98.46,92254.0
1613,5742.0,98.48,92311.0
1614,5715.0,98.01,92368.0
1615,5710.0,97.93,92426.0
1616,5759.0,98.77,92483.0
1617,5735.0,98.36,92540.0
1618,5735.0,98.36,92598.0
