Index,deltaT_us,distance_cm,timestamp_ms
416,2848.0,48.84,22581.0
417,2850.0,48.88,22635.0
418,2850.0,48.88,22689.0
419,2850.0,48.88,22744.0
420,2848.0,48.84,22798.0
421,2848.0,48.84,22852.0
422,2850.0,48.88,22906.0
423,2848.0,48.84,22961.0
424,2849.0,48.86,23015.0
425,2848.0,48.84,23069.0
426,2850.0,48.88,23123.0
427,2850.0,48.88,23178.0
428,2847.0,48.83,23232.0
429,2856.0,48.98,23286.0
430,2856.0,48.98,23341.0
431,2856.0,48.98,23395.0
432,2853.0,48.93,23449.0
433,2855.0,48.96,23503.0
434,2856.0,48.98,23559.0
435,2850.0,48.88,23613.0
436,2849.0,48.86,23667.0
437,2848.0,48.84,23721.0
438,2850.0,48.88,23776.0
439,2848.0,48.84,23830.0
440,2850.0,48.88,23884.0
441,2849.0,48.86,23939.0
442,2849.0,48.86,23993.0
443,2847.0,48.83,24047.0
444,2849.0,48.86,24101.0
445,2847.0,48.83,24156.0
446,2850.0,48.88,24210.0
447,2850.0,48.88,24264.0
448,2847.0,48.83,24318.0
449,2849.0,48.86,24373.0
450,2849.0,48.86,24427.0
451,2850.0,48.88,24481.0
452,2849.0,48.86,24536.0
453,2850.0,48.88,24590.0
454,2849.0,48.86,24644.0
455,2849.0,48.86,24698.0
456,2850.0,48.88,24753.0
457,2854.0,48.95,24807.0
458,2856.0,48.98,24861.0
459,2854.0,48.95,24915.0
460,2856.0,48.98,24970.0
461,2856.0,48.98,25024.0
462,2853.0,48.93,25079.0
463,2847.0,48.83,25134.0
464,2848.0,48.84,25188.0
465,2848.0,48.84,25242.0
466,2847.0,48.83,25296.0
467,2847.0,48.83,25351.0
468,2850.0,48.88,25405.0
469,2850.0,48.88,25459.0
470,2850.0,48.88,25513.0
471,2848.0,48.84,25568.0
472,2848.0,48.84,25622.0
473,2848.0,48.84,25676.0
474,2848.0,48.84,25731.0
475,2847.0,48.83,25785.0
476,2850.0,48.88,25839.0
477,2848.0,48.84,25893.0
478,2846.0,48.81,25948.0
479,2847.0,48.83,26002.0
480,2847.0,48.83,26056.0
481,2847.0,48.83,26110.0
482,2849.0,48.86,26165.0
483,2847.0,48.83,26219.0
484,2848.0,48.84,26273.0
485,2854.0,48.95,26328.0
486,2854.0,48.95,26382.0
487,2853.0,48.93,26436.0
488,2853.0,48.93,26490.0
489,2853.0,48.93,26545.0
490,2854.0,48.95,26599.0
491,2852.0,48.91,26654.0
492,2848.0,48.84,26708.0
493,2848.0,48.84,26763.0
494,2846.0,48.81,26817.0
495,2847.0,48.83,26871.0
496,2848.0,48.84,26926.0
497,2849.0,48.86,26980.0
498,2849.0,48.86,27034.0
499,2847.0,48.83,27088.0
500,2847.0,48.83,27143.0
501,2849.0,48.86,27197.0
502,2850.0,48.88,27251.0
503,2847.0,48.83,27305.0
504,2847.0,48.83,27360.0
505,2849.0,48.86,27414.0
506,2847.0,48.83,27468.0
507,2849.0,48.86,27523.0
508,2847.0,48.83,27577.0
509,2848.0,48.84,27631.0
510,2848.0,48.84,27685.0
511,2849.0,48.86,27740.0
512,2849.0,48.86,27794.0
513,2849.0,48.86,27848.0
514,2850.0,48.88,27902.0
515,2855.0,48.96,27957.0
516,2853.0,48.93,28011.0
517,2855.0,48.96,28065.0
518,2856.0,48.98,28120.0
519,2853.0,48.93,28174.0
520,2849.0,48.86,28229.0
521,2849.0,48.86,28283.0
522,2847.0,48.83,28338.0
523,2849.0,48.86,28392.0
524,2848.0,48.84,28446.0
525,2847.0,48.83,28500.0
526,2847.0,48.83,28555.0
527,2847.0,48.83,28609.0
528,2848.0,48.84,28663.0
529,2871.0,49.24,28718.0
530,2847.0,48.83,28772.0
531,2848.0,48.84,28826.0
532,2847.0,48.83,28880.0
533,2849.0,48.86,28935.0
534,2849.0,48.86,28989.0
535,2847.0,48.83,29043.0
536,2849.0,48.86,29097.0
537,2848.0,48.84,29152.0
538,2848.0,48.84,29206.0
539,2849.0,48.86,29260.0
540,2847.0,48.83,29315.0
541,2847.0,48.83,29369.0
542,2848.0,48.84,29423.0
543,2853.0,48.93,29477.0
544,2854.0,48.95,29532.0
